author_uid,article_uid
0000-0002-1117-057X,20813246
0000-0002-1117-5506,19427517
0000-0002-1117-9734,20813246
0000-0002-1118-981X,30504921
0000-0002-1121-6072,25700174
0000-0002-1122-5913,23040541
0000-0002-1123-0958,19427517
0000-0002-1123-2929,33665005
0000-0002-1124-7848,20813246
0000-0002-1129-7116,36834621
0000-0002-1135-2429,20813246
0000-0002-1135-8628,18394479
0000-0002-1140-0320,37550300
0000-0002-1140-3556,34216332
0000-0002-1140-3556,34572352
0000-0002-1142-7929,33154347
0000-0002-1147-3917,29844583
0000-0002-1151-2189,19427517
0000-0002-1162-1481,29467627
0000-0002-1162-1481,32321828
0000-0002-1162-1481,33037215
0000-0002-1167-6271,18394479
0000-0002-1168-8299,20813246
0000-0002-1169-5149,33867939
0000-0002-1169-7486,30127025
0000-0002-1173-9893,19427517
0000-0002-1174-1627,18394479
0000-0002-1175-0734,18394479
0000-0002-1177-7101,18394479
0000-0002-1179-0576,18394479
0000-0002-1179-7401,26648863
0000-0002-1184-6453,19427517
0000-0002-1185-4234,20813246
0000-0002-1187-098X,36477886
0000-0002-1189-1350,29311827
0000-0002-1190-2814,24348369
0000-0002-1190-2814,25504575
0000-0002-1193-0997,20813246
0000-0002-1195-8420,35868812
0000-0002-1197-5458,33071930
0000-0002-1201-1642,19427517
0000-0002-1202-4363,19882169
0000-0002-1202-4363,24569853
0000-0002-1202-4363,27706253
0000-0002-1202-4363,27897179
0000-0002-1202-4363,31440172
0000-0002-1202-4363,33263776
0000-0002-1203-9952,20813246
0000-0002-1205-1329,19427517
0000-0002-1206-3557,19427517
0000-0002-1209-875X,22034427
0000-0002-1209-875X,34616072
0000-0002-1209-875X,34616075
0000-0002-1209-875X,35182359
0000-0002-1209-875X,36571479
0000-0002-1209-875X,37388757
0000-0002-1209-875X,37824619
0000-0002-1212-6888,19427517
0000-0002-1213-1361,19427517
0000-0002-1220-2326,20813246
0000-0002-1221-5207,26291608
0000-0002-1222-6678,19427517
0000-0002-1223-2672,18394479
0000-0002-1223-8927,20813246
0000-0002-1224-2758,33972428
0000-0002-1224-6986,29767726
0000-0002-1228-830X,35868812
0000-0002-1230-5333,32895566
0000-0002-1230-6811,21423505
0000-0002-1230-6811,21423515
0000-0002-1230-6811,22496526
0000-0002-1230-6811,25843405
0000-0002-1230-6811,26779892
0000-0002-1230-6811,28102827
0000-0002-1230-6811,28515283
0000-0002-1230-6811,28849791
0000-0002-1230-6811,28957667
0000-0002-1230-6811,32473095
0000-0002-1235-3765,36701235
0000-0002-1239-4612,34616075
0000-0002-1239-8250,34395368
0000-0002-1240-5553,25538939
0000-0002-1245-198X,29220439
0000-0002-1251-1380,24819610
0000-0002-1251-1380,26074021
0000-0002-1252-8895,35868812
0000-0002-1256-9515,23658183
0000-0002-1256-9515,27923742
0000-0002-1256-9515,34215734
0000-0002-1257-6504,34862551
0000-0002-1258-9639,31440153
0000-0002-1260-9011,33932337
0000-0002-1265-7531,25926769
0000-0002-1268-6180,29368915
0000-0002-1268-6180,29502867
0000-0002-1270-764X,20813246
0000-0002-1272-1804,20813246
0000-0002-1272-2284,25165435
0000-0002-1277-4447,30153263
0000-0002-1278-2594,28504679
0000-0002-1281-0815,22528972
0000-0002-1283-8586,35297763
0000-0002-1283-8586,36693103
0000-0002-1285-3348,33932337
0000-0002-1285-8456,19427517
0000-0002-1286-141X,18394479
0000-0002-1290-0351,31502234
0000-0002-1290-2621,33870051
0000-0002-1291-0728,30766992
0000-0002-1295-9185,29513150
0000-0002-1295-9185,36413612
0000-0002-1302-8761,33804562
0000-0002-1303-036X,19427517
0000-0002-1305-6711,33240046
0000-0002-1308-4237,18394479
0000-0002-1310-3370,34968385
0000-0002-1310-869X,30459347
0000-0002-1313-0301,20813246
0000-0002-1313-2526,21817090
0000-0002-1314-3305,35868812
0000-0002-1316-5985,20813246
0000-0002-1320-4761,35868812
0000-0002-1324-0316,19427517
0000-0002-1324-6611,34848882
0000-0002-1324-7278,25083794
0000-0002-1325-2085,19427517
0000-0002-1331-387X,19427517
0000-0002-1333-3176,33550949
0000-0002-1334-2822,31031588
0000-0002-1337-8083,18394479
0000-0002-1338-2517,29286389
0000-0002-1341-0581,20813246
0000-0002-1341-5665,18394479
0000-0002-1342-0835,36323788
0000-0002-1345-2204,33048047
0000-0002-1345-6360,23159599
0000-0002-1349-0884,20813246
0000-0002-1350-2849,28185058
0000-0002-1354-2648,18394479
0000-0002-1354-3472,24637201
0000-0002-1354-3472,28254942
0000-0002-1358-8937,27585661
0000-0002-1361-4023,32328422
0000-0002-1362-4635,22933729
0000-0002-1362-4635,25870302
0000-0002-1362-4635,26464994
0000-0002-1362-4635,27094086
0000-0002-1362-4635,31301166
0000-0002-1362-4635,31900587
0000-0002-1362-4635,31941985
0000-0002-1362-4635,33997798
0000-0002-1362-4635,34342171
0000-0002-1362-4635,34399375
0000-0002-1362-4635,37137938
0000-0002-1368-0346,32169206
0000-0002-1371-418X,35868812
0000-0002-1372-4775,29793974
0000-0002-1372-4775,30365013
0000-0002-1375-6240,18394479
0000-0002-1376-8751,20813246
0000-0002-1377-9899,19427517
0000-0002-1378-2991,32101491
0000-0002-1379-8539,36159898
0000-0002-1381-5108,19427517
0000-0002-1381-5351,30413686
0000-0002-1381-5992,33192299
0000-0002-1383-8166,35868812
0000-0002-1389-5857,20200108
0000-0002-1390-9331,32245948
0000-0002-1400-6820,37824615
0000-0002-1400-7858,31381555
0000-0002-1401-0117,30359606
0000-0002-1402-0083,28656608
0000-0002-1405-7089,19595735
0000-0002-1405-9885,32054677
0000-0002-1405-9885,34879058
0000-0002-1405-9885,38107469
0000-0002-1406-2398,35868812
0000-0002-1408-495X,31456667
0000-0002-1411-6317,35850189
0000-0002-1413-3619,35868812
0000-0002-1415-8912,23360806
0000-0002-1416-2065,31209381
0000-0002-1416-2065,33186530
0000-0002-1416-2065,34387544
0000-0002-1416-2065,34616067
0000-0002-1416-2065,35271334
0000-0002-1417-8606,19427517
0000-0002-1423-2203,31213994
0000-0002-1428-5946,25335081
0000-0002-1428-6543,36769585
0000-0002-1431-7717,26918702
0000-0002-1432-4984,31116972
0000-0002-1435-1317,35868812
0000-0002-1437-0147,32589925
0000-0002-1439-3701,35868812
0000-0002-1442-3384,32092701
0000-0002-1444-2462,19427517
0000-0002-1444-3414,34301720
0000-0002-1447-2725,19609920
0000-0002-1448-4566,34744674
0000-0002-1452-0889,29069078
0000-0002-1452-0889,30349457
0000-0002-1454-7512,19427517
0000-0002-1456-2149,21822270
0000-0002-1457-8028,31974304
0000-0002-1458-8234,20813246
0000-0002-1462-2228,29894514
0000-0002-1467-1679,35868812
0000-0002-1468-9967,20813246
0000-0002-1470-8347,31320556
0000-0002-1470-8347,35907928
0000-0002-1476-7742,31807747
0000-0002-1477-7756,33939923
0000-0002-1477-7756,34293940
0000-0002-1479-1443,18394479
0000-0002-1483-5039,35203454
0000-0002-1486-119X,23595016
0000-0002-1486-119X,23723226
0000-0002-1489-7029,27530698
0000-0002-1489-7029,33979609
0000-0002-1489-7758,28386392
0000-0002-1490-3070,21241462
0000-0002-1492-2319,19427517
0000-0002-1495-9410,18394479
0000-0002-1496-2425,38570478
0000-0002-1497-9438,19427517
0000-0002-1498-1060,19427517
0000-0002-1504-639X,20813246
0000-0002-1506-2023,35868812
0000-0002-1507-8260,20813246
0000-0002-1510-6970,31548233
0000-0002-1513-1551,22737062
0000-0002-1513-1551,23114215
0000-0002-1515-1050,20813246
0000-0002-1517-4877,35630895
0000-0002-1524-3457,37596305
0000-0002-1527-208X,32984841
0000-0002-1529-7041,32103826
0000-0002-1529-7041,32885118
0000-0002-1532-2980,35868812
0000-0002-1533-2580,20813246
0000-0002-1533-8771,19427517
0000-0002-1536-7177,37430038
0000-0002-1536-9279,19427517
0000-0002-1541-4906,28267430
0000-0002-1542-2658,19427517
0000-0002-1543-9345,36614984
0000-0002-1546-3927,24413696
0000-0002-1546-3927,26918702
0000-0002-1549-3851,28709880
0000-0002-1552-3117,30519836
0000-0002-1554-0566,20813246
0000-0002-1554-8429,31805369
0000-0002-1555-2022,35868812
0000-0002-1556-8120,35868812
0000-0002-1558-9829,31182787
0000-0002-1559-5495,20813246
0000-0002-1560-8882,35868812
0000-0002-1560-9076,34339719
0000-0002-1566-7006,27686222
0000-0002-1566-8711,24465191
0000-0002-1566-8711,36542673
0000-0002-1573-4934,20813246
0000-0002-1573-7473,19427517
0000-0002-1575-2825,36908881
0000-0002-1575-4636,18579081
0000-0002-1575-4636,23595603
0000-0002-1575-4636,27618674
0000-0002-1582-0920,26385090
0000-0002-1588-2689,33932337
0000-0002-1594-3349,29218729
0000-0002-1596-9506,36548755
0000-0002-1597-4022,32019919
0000-0002-1598-962X,31701150
0000-0002-1599-7232,18394479
0000-0002-1600-7085,19427517
0000-0002-1606-8478,19427517
0000-0002-1608-5622,35868812
0000-0002-1610-2103,29897426
0000-0002-1610-2103,30014279
0000-0002-1611-6935,27589961
0000-0002-1612-3078,31216562
0000-0002-1616-3619,35868812
0000-0002-1618-0371,35868812
0000-0002-1618-919X,26903796
0000-0002-1619-4159,28427932
0000-0002-1619-8328,23958663
0000-0002-1621-2150,36598942
0000-0002-1625-0034,34296129
0000-0002-1626-1139,28279351
0000-0002-1627-3754,29378970
0000-0002-1627-3754,31645611
0000-0002-1630-7803,38066014
0000-0002-1631-7198,20813246
0000-0002-1634-0531,35868812
0000-0002-1634-7151,18394479
0000-0002-1634-7469,29267341
0000-0002-1639-0619,35711315
0000-0002-1640-0995,35889838
0000-0002-1640-3088,18394479
0000-0002-1642-7581,24638127
0000-0002-1642-7581,36690901
0000-0002-1643-700X,35701434
0000-0002-1647-4214,31728676
0000-0002-1650-8111,17591597
0000-0002-1650-8111,17805309
0000-0002-1650-8111,19015370
0000-0002-1650-8111,20556669
0000-0002-1650-8111,21904685
0000-0002-1650-8111,22718616
0000-0002-1650-8111,23385869
0000-0002-1650-8111,23950961
0000-0002-1650-8111,24904071
0000-0002-1650-8111,25863358
0000-0002-1650-8111,36971419
0000-0002-1651-401X,24198355
0000-0002-1652-4234,35868812
0000-0002-1652-9369,32140647
0000-0002-1656-3188,37300831
0000-0002-1656-6135,25420745
0000-0002-1656-6135,25505405
0000-0002-1656-6135,30558530
0000-0002-1656-6135,31641131
0000-0002-1656-6135,33122691
0000-0002-1663-5102,32019919
0000-0002-1667-7564,35877876
0000-0002-1668-8554,24550782
0000-0002-1672-5407,18394479
0000-0002-1675-0530,19427517
0000-0002-1684-7658,20813246
0000-0002-1685-6490,20813246
0000-0002-1686-1214,19427517
0000-0002-1687-3442,36002284
0000-0002-1688-2066,35868812
0000-0002-1690-2805,25174814
0000-0002-1691-2958,20813246
0000-0002-1695-6619,35868812
0000-0002-1701-5458,20813246
0000-0002-1708-711X,19427517
0000-0002-1709-0386,28656608
0000-0002-1710-0767,23474602
0000-0002-1710-0767,26853302
0000-0002-1710-0767,29454834
0000-0002-1710-0767,36732641
0000-0002-1711-8879,18394479
0000-0002-1715-8221,36431331
0000-0002-1716-2028,18394479
0000-0002-1716-8972,17717695
0000-0002-1716-8972,18568015
0000-0002-1716-8972,18787231
0000-0002-1716-8972,18832335
0000-0002-1716-8972,20414297
0000-0002-1716-8972,22301777
0000-0002-1716-8972,22798946
0000-0002-1716-8972,22944531
0000-0002-1716-8972,23195880
0000-0002-1716-8972,23385869
0000-0002-1716-8972,24076498
0000-0002-1716-8972,24108800
0000-0002-1716-8972,24108807
0000-0002-1716-8972,24165834
0000-0002-1716-8972,25595180
0000-0002-1716-8972,27609882
0000-0002-1716-8972,32829414
0000-0002-1716-8972,34628499
0000-0002-1717-8417,18394479
0000-0002-1722-986X,25747319
0000-0002-1722-986X,32293081
0000-0002-1722-986X,35737717
0000-0002-1724-7259,18394479
0000-0002-1724-770X,18394479
0000-0002-1725-7262,19427517
0000-0002-1725-7262,20813246
0000-0002-1727-7431,22511861
0000-0002-1727-7431,23450654
0000-0002-1727-7431,24174646
0000-0002-1727-7431,27893786
0000-0002-1727-7431,31009455
0000-0002-1727-7431,31666513
0000-0002-1727-8610,35868812
0000-0002-1734-6070,27148037
0000-0002-1735-3449,32278058
0000-0002-1739-3256,34539355
0000-0002-1742-1595,33990774
0000-0002-1748-0106,37759949
0000-0002-1748-4852,25962399
0000-0002-1749-3417,20813246
0000-0002-1750-8500,34826825
0000-0002-1751-031X,19427517
0000-0002-1751-5460,29936230
0000-0002-1751-5460,33338196
0000-0002-1751-5460,34285373
0000-0002-1752-3487,27374071
0000-0002-1752-5343,35790454
0000-0002-1752-5677,27810006
0000-0002-1752-5677,36193886
0000-0002-1753-9147,35868812
0000-0002-1754-6232,20813246
0000-0002-1754-8991,26730737
0000-0002-1756-1774,33749727
0000-0002-1756-801X,31941884
0000-0002-1756-801X,35650191
0000-0002-1756-801X,PPR703541
0000-0002-1762-1220,20813246
0000-0002-1763-4101,32813731
0000-0002-1764-6057,28983044
0000-0002-1768-503X,20813246
0000-0002-1771-8399,19427517
0000-0002-1776-4096,23524979
0000-0002-1778-9381,30598527
0000-0002-1779-042X,29894514
0000-0002-1779-0825,18394479
0000-0002-1780-2419,26182421
0000-0002-1782-0342,18394479
0000-0002-1782-081X,35906273
0000-0002-1782-1644,20813246
0000-0002-1783-0831,18394479
0000-0002-1783-8665,20813246
0000-0002-1784-3640,19427517
0000-0002-1784-7537,27591116
0000-0002-1786-9998,18394479
0000-0002-1788-2842,36323788
0000-0002-1794-4505,29947585
0000-0002-1794-9429,19427517
0000-0002-1796-7862,19427517
0000-0002-1801-8132,24487231
0000-0002-1802-1550,28343869
0000-0002-1802-337X,27374071
0000-0002-1802-337X,27928656
0000-0002-1802-337X,30455464
0000-0002-1802-337X,30635864
0000-0002-1802-337X,30846931
0000-0002-1802-337X,31105547
0000-0002-1802-337X,31396858
0000-0002-1802-337X,32844332
0000-0002-1802-337X,32848636
0000-0002-1808-982X,18394479
0000-0002-1809-3212,38283852
0000-0002-1811-1054,28360831
0000-0002-1811-727X,32183137
0000-0002-1816-4260,32308977
0000-0002-1818-2290,19427517
0000-0002-1824-1764,29110344
0000-0002-1827-3811,36513655
0000-0002-1828-385X,19427517
0000-0002-1828-8773,36070028
0000-0002-1830-9079,19427517
0000-0002-1837-687X,20152117
0000-0002-1837-687X,30504921
0000-0002-1837-687X,30833389
0000-0002-1837-687X,35613140
0000-0002-1837-687X,36716309
0000-0002-1839-4242,37614198
0000-0002-1840-5765,19427517
0000-0002-1844-641X,33058767
0000-0002-1847-3389,31481887
0000-0002-1847-4218,33783247
0000-0002-1849-311X,18394479
0000-0002-1849-8674,20813246
0000-0002-1849-9837,24360548
0000-0002-1851-1787,18394479
0000-0002-1851-4646,18279369
0000-0002-1851-4646,23042082
0000-0002-1851-4646,25339864
0000-0002-1855-3629,19427517
0000-0002-1855-9350,35868812
0000-0002-1856-5523,20813246
0000-0002-1856-5646,27539622
0000-0002-1858-0125,25288307
0000-0002-1859-4252,24462103
0000-0002-1859-4252,26494276
0000-0002-1859-4252,27497223
0000-0002-1860-334X,29348575
0000-0002-1863-4306,35812336
0000-0002-1863-8390,19427517
0000-0002-1864-4651,18394479
0000-0002-1868-3458,35868812
0000-0002-1876-7432,31514427
0000-0002-1877-7921,18394479
0000-0002-1878-0530,35868812
0000-0002-1879-705X,34916659
0000-0002-1882-6324,18394479
0000-0002-1883-0227,37188005
0000-0002-1885-080X,31495573
0000-0002-1886-9826,19427517
0000-0002-1892-5525,25562823
0000-0002-1892-5525,26470866
0000-0002-1894-4419,18394479
0000-0002-1895-9530,37175391
0000-0002-1896-0443,34766906
0000-0002-1902-5393,32324734
0000-0002-1906-2581,19646846
0000-0002-1906-2581,21124867
0000-0002-1906-2581,24904316
0000-0002-1906-7198,36607908
0000-0002-1911-0539,17983670
0000-0002-1911-0539,24413696
0000-0002-1911-2112,32158520
0000-0002-1913-4477,35237999
0000-0002-1913-4477,35477759
0000-0002-1917-775X,25414639
0000-0002-1918-2735,20813246
0000-0002-1920-6514,28554401
0000-0002-1921-1305,35322200
0000-0002-1923-8874,20813246
0000-0002-1924-4545,35868812
0000-0002-1925-062X,19427517
0000-0002-1927-2845,18394479
0000-0002-1927-8198,33720935
0000-0002-1932-1336,37516373
0000-0002-1933-2588,36121749
0000-0002-1933-5762,33972428
0000-0002-1933-5762,38096407
0000-0002-1935-1519,18394479
0000-0002-1935-6651,24734019
0000-0002-1936-7529,21471557
0000-0002-1936-7529,24323498
0000-0002-1936-7529,25285071
0000-0002-1936-7529,29300837
0000-0002-1937-2977,35868812
0000-0002-1938-2470,34175994
0000-0002-1939-9993,20813246
0000-0002-1941-1622,18394479
0000-0002-1941-5535,31320556
0000-0002-1941-8365,18394479
0000-0002-1944-132X,18394479
0000-0002-1949-2039,21241462
0000-0002-1949-2039,25760470
0000-0002-1952-3624,22745466
0000-0002-1952-9137,19427517
0000-0002-1952-9583,29467627
0000-0002-1952-9583,34709562
0000-0002-1953-0875,31680839
0000-0002-1953-0875,35145021
0000-0002-1954-7618,35254911
0000-0002-1960-3245,25120462
0000-0002-1960-3245,29593086
0000-0002-1960-3245,30939135
0000-0002-1960-3245,35452293
0000-0002-1960-3819,18394479
0000-0002-1961-6396,20813246
0000-0002-1963-6370,35960767
0000-0002-1964-9139,35868812
0000-0002-1967-6110,35145021
0000-0002-1967-6858,35868812
0000-0002-1968-1382,25282542
0000-0002-1968-1382,27489369
0000-0002-1968-1382,29694281
0000-0002-1968-5287,35868812
0000-0002-1969-0895,35868812
0000-0002-1971-5722,35868812
0000-0002-1972-3124,35868812
0000-0002-1974-1293,33443203
0000-0002-1974-5040,20813246
0000-0002-1974-8356,34604923
0000-0002-1976-1681,22065958
0000-0002-1976-1681,23508132
0000-0002-1976-1681,23791959
0000-0002-1976-1681,25959732
0000-0002-1976-1681,28352224
0000-0002-1976-1681,29470647
0000-0002-1977-0991,28644111
0000-0002-1982-0696,35868812
0000-0002-1982-1306,31796727
0000-0002-1983-9071,32729828
0000-0002-1985-7296,18394479
0000-0002-1990-1971,21625569
0000-0002-1990-1971,26266537
0000-0002-1990-3803,37446169
0000-0002-1990-4283,20813246
0000-0002-1994-4090,27932026
0000-0002-1996-2870,20843898
0000-0002-1996-2926,19427517
0000-0002-1998-2783,18795101
0000-0002-1998-640X,18394479
0000-0002-2000-088X,19427517
0000-0002-2013-4394,26515230
0000-0002-2017-5823,26515230
0000-0002-2018-3364,23159599
0000-0002-2018-5175,33932337
0000-0002-2019-2746,35868812
0000-0002-2023-1506,19427517
0000-0002-2025-4740,30865900
0000-0002-2028-0703,20428500
0000-0002-2036-6160,19171651
0000-0002-2036-6160,21455288
0000-0002-2036-6160,23508232
0000-0002-2036-6160,24381280
0000-0002-2036-6160,27535372
0000-0002-2036-6160,35199191
0000-0002-2036-7120,26733246
0000-0002-2036-7120,33979609
0000-0002-2036-7120,33994955
0000-0002-2037-8348,33226547
0000-0002-2037-9746,29923159
0000-0002-2037-9746,37759949
0000-0002-2037-9746,PMC4698772
0000-0002-2043-1890,21666125
0000-0002-2043-6376,18394479
0000-0002-2043-7133,35868812
0000-0002-2045-4785,32158520
0000-0002-2050-0614,27042293
0000-0002-2051-9331,20813246
0000-0002-2051-9876,25477791
0000-0002-2052-2848,19427517
0000-0002-2052-4595,31547806
0000-0002-2053-7265,32015543
0000-0002-2056-2639,31656635
0000-0002-2058-3691,22058277
0000-0002-2058-3691,24465520
0000-0002-2058-3691,25460189
0000-0002-2058-3691,30976604
0000-0002-2061-091X,26215546
0000-0002-2061-091X,27589961
0000-0002-2064-8467,35165441
0000-0002-2072-5100,20813246
0000-0002-2072-5338,18394479
0000-0002-2078-9374,32526163
0000-0002-2082-8214,35789212
0000-0002-2084-6148,34932596
0000-0002-2088-6481,35297452
0000-0002-2090-4387,18394479
0000-0002-2091-5326,38477670
0000-0002-2092-3553,19427517
0000-0002-2092-6068,35589612
0000-0002-2092-920X,26689543
0000-0002-2093-6274,31141518
0000-0002-2094-5787,29483880
0000-0002-2096-3969,18394479
0000-0002-2098-5922,20813246
0000-0002-2100-6351,20813246
0000-0002-2107-5488,20813246
0000-0002-2109-1357,36874945
0000-0002-2110-3450,35868812
0000-0002-2110-8825,23733415
0000-0002-2112-7137,36158879
0000-0002-2113-7407,27445703
0000-0002-2113-7407,28497576
0000-0002-2113-7407,31873798
0000-0002-2113-7407,35204812
0000-0002-2113-7407,36289269
0000-0002-2114-1588,28045109
0000-0002-2114-2185,18394479
0000-0002-2114-5271,29296511
0000-0002-2116-0199,36627284
0000-0002-2118-7674,31381555
0000-0002-2122-0403,20813246
0000-0002-2124-7147,37847724
0000-0002-2125-0012,19427517
0000-0002-2125-4179,27669144
0000-0002-2125-4179,31623918
0000-0002-2126-0843,27803661
0000-0002-2128-7392,35451150
0000-0002-2129-5253,34616072
0000-0002-2129-5253,34887551
0000-0002-2129-8251,26098896
0000-0002-2134-4078,20813246
0000-0002-2135-4890,18394479
0000-0002-2136-5178,35868812
0000-0002-2137-1156,35889838
0000-0002-2137-9588,19427517
0000-0002-2140-4827,18394479
0000-0002-2140-7964,33317577
0000-0002-2141-0629,35574225
0000-0002-2142-2902,35868812
0000-0002-2144-6584,37123227
0000-0002-2145-1615,29917241
0000-0002-2147-1966,30455637
0000-0002-2147-5895,32092054
0000-0002-2147-5895,33253147
0000-0002-2150-297X,22586391
0000-0002-2150-297X,36067234
0000-0002-2151-1294,18394479
0000-0002-2151-4882,23242309
0000-0002-2151-4882,28819259
0000-0002-2153-9254,29375819
0000-0002-2153-9254,PPR41113
0000-0002-2156-0862,34550325
