article_uid_source,article_uid_target
26451489,21369363
26303046,21369363
26296747,21369363
26167146,21369363
25683259,21369363
25788877,21369363
25750616,21369363
25703223,21369363
25632148,21369363
25408549,21369363
25381464,21369363
25285071,21369363
25239458,21369363
25309320,21369363
25159586,21369363
25161611,21369363
24744454,21369363
24554727,21369363
24336718,21369363
24223864,21369363
24108796,21369363
24098274,21369363
24076546,21369363
24055499,21369363
23536715,21369363
23503558,21369363
23227269,21369363
23175819,21369363
22745629,21369363
22745599,21369363
22683681,21369363
22559944,21369363
22426333,21369363
22363316,21369363
23744970,21369363
22089425,21369363
22083599,21369363
21957228,21369363
21811443,21369363
21966579,21369363
37759949,28267430
36867658,28267430
36377463,28267430
36218068,28267430
36304304,28267430
35792600,28267430
35362411,28267430
35471543,28267430
35471542,28267430
34282528,28267430
33494860,28267430
32940606,28267430
31429824,28267430
31440172,28267430
31095552,28267430
29706545,28267430
30446648,28267430
31009459,25852487
32404907,28955203
38238082,26500503
38396202,26500503
38371496,26500503
37925640,26500503
38056825,26500503
38035193,26500503
37607817,26500503
37300831,26500503
37230204,26500503
36867532,26500503
36792689,26500503
36594634,26500503
36434788,26500503
36528681,26500503
36234792,26500503
36213546,26500503
36074765,26500503
36171060,26500503
35784184,26500503
35650191,26500503
35354025,26500503
35020728,26500503
35471542,26500503
34728257,26500503
34252950,26500503
33982022,26500503
33798190,26500503
33931493,26500503
33513130,26500503
32648042,26500503
32617751,26500503
33170122,26500503
32520422,26500503
32242059,26500503
32181420,26500503
31974304,26500503
31941884,26500503
31680928,26500503
31611014,26500503
31439838,26500503
31201122,26500503
31022182,26500503
30984877,26500503
PPR69030,26500503
30618696,26500503
30618697,26500503
30558530,26500503
30356701,26500503
29847231,26500503
29297264,26500503
28955203,26500503
28760860,26500503
28659782,26500503
28581480,26500503
28432143,26500503
28242327,26500503
28009257,26500503
27606684,26500503
27458345,26500503
27375471,26500503
26986642,26500503
26903818,26500503
26451478,26500503
26451489,26500503
38665363,26167146
38466752,26167146
38419657,26167146
38290518,26167146
38277432,26167146
37939085,26167146
37891167,26167146
37561187,26167146
35732315,26167146
37962801,26167146
37962793,26167146
36434788,26167146
36542673,26167146
36605617,26167146
35396593,26167146
36351830,26167146
36387995,26167146
36117080,26167146
36160948,26167146
35893001,26167146
35574225,26167146
35402905,26167146
35295578,26167146
35087390,26167146
36031901,26167146
34880734,26167146
34759318,26167146
34653178,26167146
34650815,26167146
34566583,26167146
34534454,26167146
34421566,26167146
34348157,26167146
34216332,26167146
34149369,26167146
34113240,26167146
33941783,26167146
33776739,26167146
33068000,26167146
33184512,26167146
33192315,26167146
33037076,26167146
32879404,26167146
32555340,26167146
33736512,26167146
32553116,26167146
32310936,26167146
31784285,26167146
31746736,26167146
31680928,26167146
31547806,26167146
31519874,26167146
31449517,26167146
31496942,26167146
29931200,26167146
30969898,26167146
30715238,26167146
30655415,26167146
29121216,26167146
30450442,26167146
30340039,26167146
30104970,26167146
29798890,26167146
29779963,26167146
29753105,26167146
29454834,26167146
29449429,26167146
29274743,26167146
29224183,26167146
29170632,26167146
29209170,26167146
29118696,26167146
29021587,26167146
29070676,26167146
28955203,26167146
28659070,26167146
28588276,26167146
28576664,26167146
28177082,26167146
28182735,26167146
28203145,26167146
28069532,26167146
27924875,26167146
27706253,26167146
27535372,26167146
27488828,26167146
27199675,26167146
27199670,26167146
26779892,26167146
26500503,26167146
26451489,26167146
26441541,26167146
29483880,26441541
38650461,22232598
37713443,22232598
36439203,22232598
36377463,22232598
35792600,22232598
34439912,22232598
34282528,22232598
34411272,22232598
32084308,22232598
31493859,22232598
31451180,22232598
31301166,22232598
31201122,22232598
31095552,22232598
30201845,22232598
30008663,22232598
29713272,22232598
29626560,22232598
29476320,22232598
29036719,22232598
29165247,22232598
29069078,22232598
28267430,22232598
27535372,22232598
27458581,22232598
27055825,22232598
26472354,22232598
24478690,22232598
24421770,22232598
23524979,22232598
38561227,23889937
38374047,23889937
38007508,23889937
37758288,23889937
37335060,23889937
37486105,23889937
37476356,23889937
37653922,23889937
37158691,23889937
37137938,23889937
37066073,23889937
35972425,23889937
36567262,23889937
36578827,23889937
36213546,23889937
35850732,23889937
35846784,23889937
35486347,23889937
35471542,23889937
35471540,23889937
34561480,23889937
34506834,23889937
34355695,23889937
34342171,23889937
33757983,23889937
33732922,23889937
33443203,23889937
33230329,23889937
33037076,23889937
32494805,23889937
32691734,23889937
32598027,23889937
32614324,23889937
32393820,23889937
32269519,23889937
32155141,23889937
32069981,23889937
31967544,23889937
31705936,23889937
31642401,23889937
31440153,23889937
31314668,23889937
31301166,23889937
31133838,23889937
30984877,23889937
30613382,23889937
PPR65427,23889937
30618697,23889937
31656635,23889937
30627632,23889937
30614324,23889937
30286073,23889937
29040412,23889937
30225351,23889937
29942039,23889937
29875266,23889937
29876522,23889937
29694281,23889937
29566349,23889937
29410439,23889937
29357463,23889937
29887679,23889937
29118696,23889937
29070628,23889937
28947575,23889937
28871959,23889937
28819259,23889937
28793233,23889937
28455370,23889937
28348379,23889937
28314445,23889937
28074856,23889937
27837401,23889937
28018180,23889937
27820827,23889937
27797828,23889937
27574309,23889937
27610080,23889937
27498370,23889937
27489369,23889937
27224088,23889937
27320148,23889937
27471451,23889937
27712456,23889937
27382147,23889937
27365157,23889937
27445781,23889937
27375436,23889937
27203563,23889937
27079755,23889937
27094086,23889937
27021173,23889937
26876335,23889937
26869893,23889937
26823512,23889937
26834542,23889937
26470866,23889937
26657024,23889937
25822810,23889937
26432502,23889937
26266537,23889937
26247865,23889937
26176664,23889937
26464994,23889937
26203140,23889937
26167146,23889937
26035673,23889937
25995352,23889937
25962399,23889937
25870302,23889937
25863693,23889937
25869861,23889937
25862265,23889937
25856489,23889937
25689136,23889937
25562823,23889937
25448920,23889937
25565988,23889937
25446351,23889937
25429134,23889937
25288307,23889937
25282542,23889937
25274348,23889937
25266320,23889937
25265066,23889937
28539791,23889937
25205662,23889937
25238956,23889937
25153888,23889937
25153730,23889937
25164666,23889937
25012714,23889937
24872790,23889937
24474916,23889937
24361734,23889937
24368902,23889937
24323498,23889937
24387579,23889937
24135696,23889937
24155009,23889937
24187539,23889937
24130519,23889937
23958663,23889937
38470935,28637203
38466752,28637203
37614198,28637203
36732641,28637203
36445633,28637203
36289843,28637203
36213546,28637203
36056151,28637203
35984475,28637203
35049496,28637203
35471542,28637203
35024481,28637203
34630048,28637203
34347165,28637203
32405029,28637203
32181420,28637203
31804491,28637203
31439838,28637203
31201122,28637203
31133838,28637203
30715238,28637203
30713994,28637203
30002509,28637203
29513122,28637203
38466752,26500529
37738260,26500529
37225111,26500529
38177882,26500529
36867532,26500529
36567262,26500529
36376444,26500529
36191204,26500529
36213546,26500529
36074778,26500529
35974119,26500529
35650191,26500529
35020728,26500529
34795565,26500529
34630048,26500529
34630046,26500529
34484105,26500529
34282528,26500529
34202473,26500529
33623053,26500529
32520422,26500529
31897474,26500529
32181420,26500529
31680928,26500529
31439838,26500529
31379516,26500529
31133838,26500529
30618696,26500529
30618697,26500529
30446533,26500529
30356701,26500529
29300903,26500529
29240769,26500529
29074575,26500529
28637203,26500529
28760860,26500529
28644111,26500529
28659782,26500529
28581480,26500529
28041634,26500529
28018202,26500529
27809997,26500529
27375436,26500529
27288316,26500529
26986642,26500529
27018655,26500529
26903818,26500529
38466752,28659782
38239606,28659782
38096409,28659782
38081838,28659782
37931870,28659782
37018280,28659782
36913351,28659782
36213546,28659782
35977934,28659782
35832575,28659782
35687679,28659782
35733429,28659782
35020728,28659782
34593791,28659782
34573837,28659782
34471670,28659782
34211043,28659782
34189377,28659782
34013636,28659782
33931493,28659782
33510245,28659782
35308966,28659782
33343303,28659782
33409435,28659782
33177068,28659782
33057130,28659782
32997658,28659782
32727348,28659782
32885118,28659782
32441854,28659782
33286110,28659782
32181420,28659782
32069981,28659782
31815941,28659782
31742558,28659782
31680839,28659782
31616273,28659782
31439838,28659782
31319287,28659782
31354463,28659782
31410376,28659782
31410372,28659782
31207893,28659782
31133838,28659782
31058383,28659782
31015534,28659782
30934278,28659782
30388120,28659782
30547619,28659782
30319342,28659782
30002509,28659782
30068405,28659782
29967410,28659782
29869986,28659782
29556797,28659782
29311848,28659782
29085895,28659782
28687437,28659782
34131136,28251871
33839190,28251871
30618697,28251871
30319342,28251871
28929974,28251871
36434788,26329404
31133838,26329404
30618697,26329404
28929974,26329404
28251871,26329404
26977355,26329404
26330192,26329404
36387589,28929974
34252950,28929974
30715238,28929974
30319342,28929974
29949998,28929974
38438262,27288316
36867532,27288316
36567262,27288316
35755782,27288316
35402905,27288316
35135867,27288316
34630046,27288316
32990593,27288316
32393820,27288316
32294431,27288316
32043972,27288316
31941884,27288316
31619963,27288316
29973871,27288316
29206224,27288316
28774782,27288316
28756117,27288316
28148726,27288316
36232917,25232102
30397112,25232102
29593071,25232102
28857293,25232102
27957749,25232102
27377344,25232102
27210552,25232102
26973506,25232102
26912590,25232102
26311762,25232102
26108721,25232102
26015575,25232102
25951120,25232102
25653365,25232102
25429120,25232102
34769300,25288199
29085023,25288199
27516119,25288199
38745556,28968789
38130870,28968789
38134874,28968789
37860223,28968789
37731775,28968789
37567768,28968789
36017976,28968789
35802476,28968789
36792753,28968789
36377463,28968789
36234792,28968789
36117080,28968789
35757096,28968789
35069126,28968789
35471542,28968789
34728257,28968789
34616067,28968789
34566587,28968789
34534454,28968789
34387544,28968789
33941783,28968789
33679362,28968789
33186530,28968789
33122691,28968789
32393820,28968789
31268532,28968789
31809699,28968789
31784578,28968789
31354435,28968789
31209381,28968789
31133838,28968789
30715238,28968789
30828294,28968789
30561325,28968789
30127100,28968789
30065634,28968789
30008663,28968789
36874945,26106298
35770277,26106298
33766677,26106298
28637203,26106298
28093557,26106298
26451489,26106298
26483634,26106298
26441541,26106298
38616956,29117560
37723170,29117560
37463742,29117560
37523562,29117560
37414554,29117560
36572952,29117560
37469606,29117560
36732641,29117560
35667019,29117560
36218068,29117560
35434280,29117560
34998890,29117560
34893549,29117560
34727124,29117560
34756987,29117560
34715026,29117560
34428203,29117560
34301882,29117560
33906901,29117560
33085562,29117560
32649658,29117560
32521254,29117560
32393820,29117560
32390819,29117560
30835719,29117560
30355449,29117560
30008663,29117560
36108045,19011925
35452457,19011925
35471542,19011925
33617539,19011925
32625063,19011925
30534067,19011925
29331233,19011925
28955206,19011925
28360841,19011925
27535372,19011925
27458345,19011925
27106692,19011925
25759640,19011925
25191224,19011925
25071540,19011925
25008414,19011925
24962080,19011925
24381280,19011925
PMC3403609,19011925
22157113,19011925
22275895,19011925
22083599,19011925
21954383,19011925
21611777,19011925
21423712,19011925
20882369,19011925
21243419,19011925
20967450,19011925
20717840,19011925
19424506,19011925
19336603,19011925
19171651,19011925
18985376,19011925
37451982,21876663
36905484,21876663
36341568,21876663
35947954,21876663
35784184,21876663
35560186,21876663
34999132,21876663
35471542,21876663
34728257,21876663
34653178,21876663
32393820,21876663
32385389,21876663
31133838,21876663
30408443,21876663
29459718,21876663
28993204,21876663
28360841,21876663
28267430,21876663
27535372,21876663
27679813,21876663
27375471,21876663
27106692,21876663
26451489,21876663
25995352,21876663
25761638,21876663
25759640,21876663
25191224,21876663
24765073,21876663
24381280,21876663
22989582,21876663
22973220,21876663
38057729,22989582
37463742,22989582
36805970,22989582
36867658,22989582
36239988,22989582
35171512,22989582
34789147,22989582
33665005,22989582
33100968,22989582
31974304,22989582
31784578,22989582
31581200,22989582
31300522,22989582
31209381,22989582
31133838,22989582
30542256,22989582
30406195,22989582
29976625,22989582
29779896,22989582
29096072,22989582
28993204,22989582
28386219,22989582
28267430,22989582
27847467,22989582
27698428,22989582
27679813,22989582
27288316,22989582
26451489,22989582
26005406,22989582
25928186,22989582
25897872,22989582
25810482,22989582
25765323,22989582
25759640,22989582
25505405,22989582
25335081,22989582
25191224,22989582
38410682,28179882
38410141,28179882
38280859,28179882
37965072,28179882
37692531,28179882
37583894,28179882
36477663,28179882
36035443,28179882
35770277,28179882
35692491,28179882
35548779,28179882
35217544,28179882
35197450,28179882
35237122,28179882
35078946,28179882
35253780,28179882
35027885,28179882
34966789,28179882
33854422,28179882
33828474,28179882
33162886,28179882
32733210,28179882
32625074,28179882
32116636,28179882
31632262,28179882
31555118,28179882
31555117,28179882
31440153,28179882
31427939,28179882
31191291,28179882
31191288,28179882
31156419,28179882
31133838,28179882
30983987,28179882
29917291,28179882
30061820,28179882
30034334,28179882
29713272,28179882
28659756,28179882
32728882,25823868
33122991,25823868
33071930,25823868
31133838,25823868
PPR66298,25823868
30305712,25823868
30210786,25823868
29311858,25823868
29056896,25823868
28755996,25823868
28456584,25823868
26409749,25823868
25823862,25823868
38277432,28581480
38274403,28581480
38084819,28581480
38699603,28581480
37528732,28581480
37489039,28581480
37300831,28581480
37217724,28581480
37065268,28581480
36567262,28581480
36333328,28581480
36234792,28581480
36213546,28581480
35417720,28581480
35263736,28581480
35216674,28581480
35139071,28581480
35020728,28581480
34744642,28581480
34630046,28581480
34347165,28581480
34163013,28581480
33831009,28581480
33619298,28581480
33398017,28581480
33128000,28581480
32181420,28581480
31585092,28581480
31616273,28581480
31439838,28581480
31319287,28581480
31270161,28581480
31201122,28581480
30939135,28581480
30833654,28581480
30782975,28581480
30792635,28581480
30934305,28581480
30335761,28581480
29924904,28581480
29967182,28581480
30250389,28581480
29712831,28581480
29643771,28581480
28968789,28581480
28701532,28581480
35792600,24465191
35832575,24465191
34974250,24465191
33880074,24465191
31220077,24465191
30201842,24465191
30133448,24465191
30108495,24465191
27603332,24465191
27610080,24465191
27535372,24465191
PPR44197,24465191
27635225,24465191
26528175,24465191
PMC4126487,24465191
37973377,27820827
38011104,27820827
37804250,27820827
37478153,27820827
34999132,27820827
35471540,27820827
34270543,27820827
32348299,27820827
32269519,27820827
32069981,27820827
31410632,27820827
31314668,27820827
31354432,27820827
30618697,27820827
30286073,27820827
30042670,27820827
29997062,27820827
29947587,27820827
29942039,27820827
29566349,27820827
29513665,27820827
28793233,27820827
28484385,27820827
28177156,27820827
28298307,27820827
28197543,27820827
28018180,27820827
37975000,25719367
37729344,25719367
37425273,25719367
36698881,25719367
36375086,25719367
36291228,25719367
35080185,25719367
34955771,25719367
34858137,25719367
34213499,25719367
34395368,25719367
34143772,25719367
33173465,25719367
32961277,25719367
32657395,25719367
32437449,25719367
31846455,25719367
31673447,25719367
31616273,25719367
31381555,25719367
31133838,25719367
30894801,25719367
30285293,25719367
30319342,25719367
30161133,25719367
29306934,25719367
29430661,25719367
29311827,25719367
29091966,25719367
28289370,25719367
28210209,25719367
27832709,25719367
27378836,25719367
27282653,25719367
27027636,25719367
26904548,25719367
26849643,25719367
26370960,25719367
26321925,25719367
25996133,25719367
38264721,28975511
38107469,28975511
37916792,28975511
38007691,28975511
37953946,28975511
37770830,28975511
37578973,28975511
37486917,28975511
37339989,28975511
37069271,28975511
35802476,28975511
36303315,28975511
36376444,28975511
36316800,28975511
36311813,28975511
36180790,28975511
36173095,28975511
36070028,28975511
35767611,28975511
35731804,28975511
35687679,28975511
35580795,28975511
34625491,28975511
34387659,28975511
34647039,28975511
34559812,28975511
34588970,28975511
34022302,28975511
32367332,28975511
32727348,28975511
32676020,28975511
32246730,28975511
32327990,28975511
31403426,28975511
31410372,28975511
31095552,28975511
31133838,28975511
31058383,28975511
30715238,28975511
30419016,28975511
29669537,28975511
36261033,25951120
35586479,25951120
33662542,25951120
32077852,25951120
31551250,25951120
31176424,25951120
30566869,25951120
30386217,25951120
29928766,25951120
29993122,25951120
30083101,25951120
29989549,25951120
29348575,25951120
29096080,25951120
28607047,25951120
28343869,25951120
27957749,25951120
27526206,25951120
27035349,25951120
27018297,25951120
26973506,25951120
26891382,25951120
26402599,25951120
26457441,25951120
31133838,22509357
30222740,22509357
27555660,22509357
26538660,22509357
26451489,22509357
25233303,22509357
24139651,22509357
23798391,22509357
36567262,19430597
25177291,19430597
21954383,19430597
20866655,19430597
20195795,19430597
35909884,25400575
35002599,25400575
32997658,25400575
32841234,25400575
32324734,25400575
31645611,25400575
30622467,25400575
30608814,25400575
30042668,25400575
29923159,25400575
29075845,25400575
28931930,25400575
28596730,25400575
27803659,25400575
27798191,25400575
PMC4698772,25400575
36434788,21383404
36387589,21383404
35655652,21383404
34252950,21383404
33192345,21383404
30618651,21383404
29949998,21383404
28929974,21383404
28447297,21383404
28690511,21383404
28251871,21383404
26753120,21383404
26329404,21383404
24091136,21383404
23761740,21383404
38127800,27679558
38205488,27679558
33024631,27679558
31157322,27679558
30558530,27679558
30450039,27679558
29283205,27679558
38295323,29467627
37723170,29467627
37563813,29467627
36978821,29467627
35966208,29467627
34709562,29467627
34744638,29467627
34658777,29467627
34539355,29467627
34149388,29467627
32321828,29467627
32075716,29467627
31941884,29467627
31616273,29467627
30632085,29467627
30687019,29467627
37925640,27557104
37723170,27557104
37583894,27557104
36341568,27557104
36213546,27557104
35907087,27557104
35832575,27557104
35645755,27557104
34177505,27557104
34411272,27557104
31803040,27557104
31025934,27557104
31001102,27557104
30856552,27557104
30201843,27557104
29713272,27557104
29503613,27557104
29200477,27557104
28223930,27557104
38706517,22807913
38277432,22807913
37924470,22807913
37683326,22807913
37666759,22807913
37117236,22807913
37152603,22807913
37012519,22807913
36991134,22807913
36991750,22807913
36526824,22807913
36425802,22807913
36122214,22807913
36146344,22807913
35944012,22807913
37265649,22807913
35887155,22807913
35873098,22807913
35814343,22807913
35770277,22807913
35346687,22807913
35392634,22807913
35283735,22807913
36685761,22807913
34862429,22807913
34759809,22807913
34305535,22807913
34232771,22807913
34202473,22807913
34220451,22807913
34114566,22807913
33967727,22807913
33810204,22807913
33632810,22807913
33732200,22807913
33716664,22807913
33378395,22807913
33290414,22807913
33281592,22807913
33224098,22807913
32982673,22807913
32818312,22807913
32587510,22807913
32327697,22807913
32327534,22807913
32655716,22807913
31866836,22807913
31399614,22807913
31396069,22807913
31230762,22807913
31829848,22807913
29415191,22807913
30519159,22807913
30221625,22807913
30321813,22807913
30256764,22807913
30728871,22807913
30210274,22807913
30153263,22807913
29917241,22807913
29746458,22807913
29643761,22807913
29470647,22807913
29765480,22807913
30372679,22807913
29240769,22807913
29046438,22807913
28857743,22807913
28515283,22807913
28522969,22807913
28479110,22807913
28456166,22807913
28360831,22807913
28352224,22807913
28243221,22807913
28181878,22807913
28045109,22807913
28027294,22807913
27749830,22807913
27747107,22807913
27555816,22807913
27232631,22807913
26941634,22807913
26758963,22807913
26648863,22807913
26255970,22807913
25959732,22807913
25972778,22807913
25910252,22807913
25926776,22807913
25679780,22807913
25565943,22807913
25374534,22807913
25309418,22807913
24204240,22807913
23801961,22807913
23791959,22807913
23508132,22807913
23359862,22807913
38593083,26451489
38492885,26451489
38470935,26451489
38466752,26451489
38516614,26451489
38452057,26451489
38408099,26451489
38238082,26451489
38377134,26451489
38371496,26451489
38309313,26451489
38290518,26451489
38239606,26451489
38255663,26451489
37992166,26451489
37902086,26451489
37925640,26451489
38056825,26451489
37804250,26451489
37941679,26451489
37953946,26451489
37824619,26451489
37824576,26451489
37867627,26451489
38035193,26451489
37860223,26451489
37723170,26451489
37682986,26451489
37731775,26451489
37609720,26451489
37607817,26451489
37649730,26451489
37636060,26451489
37550300,26451489
37455478,26451489
36751804,26451489
37547492,26451489
37545878,26451489
37465897,26451489
37460767,26451489
37449083,26451489
37420913,26451489
37336815,26451489
37300831,26451489
37100051,26451489
37334059,26451489
37236180,26451489
37293354,26451489
37225707,26451489
37222450,26451489
37230204,26451489
37225111,26451489
37217724,26451489
37239302,26451489
37186668,26451489
37158691,26451489
37238500,26451489
37197984,26451489
37083527,26451489
37065268,26451489
36156074,26451489
37063385,26451489
38177882,26451489
36931710,26451489
36905484,26451489
36867658,26451489
36867532,26451489
36827598,26451489
35802476,26451489
36792689,26451489
36781939,26451489
36844916,26451489
36816857,26451489
36732641,26451489
36690901,26451489
36567262,26451489
36698786,26451489
36699524,26451489
36698593,26451489
36602951,26451489
36594634,26451489
36434788,26451489
36567527,26451489
36618010,26451489
36542673,26451489
36539898,26451489
36528681,26451489
36551941,26451489
36458813,26451489
36577383,26451489
36532868,26451489
36450907,26451489
36434363,26451489
36422797,26451489
36377476,26451489
36376444,26451489
36403433,26451489
36341568,26451489
36377463,26451489
36387305,26451489
36289269,26451489
36304780,26451489
36310713,26451489
36191204,26451489
36225653,26451489
36234792,26451489
36149893,26451489
36213546,26451489
36094014,26451489
36074778,26451489
36074765,26451489
36067234,26451489
36171060,26451489
36090187,26451489
36061504,26451489
35974119,26451489
36034335,26451489
35960767,26451489
35815823,26451489
35792600,26451489
35864984,26451489
35788684,26451489
36607197,26451489
35770968,26451489
35832575,26451489
35737717,26451489
35727131,26451489
35784184,26451489
35701402,26451489
35700188,26451489
35687582,26451489
35733429,26451489
35650191,26451489
35662903,26451489
35589877,26451489
35619772,26451489
35630895,26451489
35560186,26451489
35645751,26451489
35544518,26451489
35486347,26451489
35452457,26451489
35417720,26451489
34470051,26451489
35402905,26451489
35332084,26451489
35271334,26451489
35217544,26451489
35267146,26451489
35256527,26451489
35300490,26451489
35283734,26451489
35281294,26451489
35221922,26451489
35093517,26451489
35060903,26451489
35126034,26451489
35020728,26451489
35069166,26451489
35471543,26451489
35471542,26451489
35471541,26451489
35471540,26451489
35471536,26451489
35027889,26451489
34916659,26451489
34879058,26451489
34861412,26451489
34843454,26451489
34825350,26451489
34795565,26451489
34727124,26451489
34728257,26451489
34776853,26451489
34665977,26451489
34653178,26451489
34626787,26451489
34616067,26451489
34387659,26451489
34630048,26451489
34630046,26451489
34506834,26451489
34534454,26451489
34502208,26451489
34428203,26451489
34387544,26451489
34347165,26451489
34348157,26451489
33999122,26451489
34321313,26451489
34310281,26451489
34308838,26451489
34439940,26451489
34366800,26451489
34282528,26451489
34252950,26451489
34142661,26451489
34139699,26451489
34131136,26451489
34177505,26451489
34091730,26451489
34296183,26451489
33989528,26451489
33986261,26451489
33941783,26451489
34039651,26451489
33906901,26451489
33839190,26451489
33982022,26451489
33798190,26451489
33770490,26451489
33689489,26451489
33931493,26451489
33623053,26451489
33665005,26451489
33568670,26451489
33633546,26451489
33513130,26451489
33551759,26451489
33462427,26451489
33431632,26451489
32887978,26451489
32728882,26451489
32648042,26451489
32617751,26451489
35330974,26451489
33347479,26451489
33424574,26451489
32839617,26451489
33248437,26451489
33328947,26451489
33208805,26451489
33184512,26451489
33170856,26451489
33170122,26451489
33186530,26451489
33109633,26451489
33178001,26451489
33046549,26451489
33113364,26451489
32949346,26451489
32887543,26451489
32814795,26451489
32795398,26451489
32639600,26451489
32848628,26451489
32527746,26451489
32729828,26451489
32727348,26451489
32701953,26451489
32643083,26451489
32733210,26451489
32632099,26451489
35098264,26451489
32657395,26451489
32676020,26451489
32572071,26451489
32625063,26451489
32520422,26451489
32516336,26451489
32056104,26451489
32463356,26451489
32490037,26451489
32321772,26451489
32413398,26451489
32405029,26451489
32393820,26451489
32358198,26451489
31897474,26451489
32348299,26451489
32321828,26451489
32327990,26451489
32278058,26451489
32253526,26451489
32242059,26451489
32292421,26451489
32269519,26451489
32202027,26451489
32169170,26451489
32155141,26451489
32194379,26451489
32181420,26451489
31665237,26451489
31403679,26451489
32092054,26451489
32069981,26451489
32116641,26451489
31974304,26451489
32140647,26451489
31941884,26451489
32009908,26451489
31873076,26451489
31851573,26451489
31849631,26451489
31784578,26451489
31767896,26451489
31803040,26451489
31714913,26451489
31712632,26451489
31705060,26451489
31699990,26451489
31736714,26451489
31658260,26451489
31642401,26451489
31641131,26451489
31680928,26451489
31611014,26451489
31585092,26451489
31616272,26451489
31616273,26451489
31557462,26451489
31472001,26451489
31555081,26451489
31467291,26451489
31456436,26451489
31439838,26451489
31440153,26451489
31447655,26451489
31440172,26451489
31805369,26451489
31805368,26451489
31339177,26451489
31338567,26451489
31396069,26451489
31270128,26451489
31294689,26451489
31351911,26451489
31235838,26451489
31222186,26451489
31211786,26451489
31212931,26451489
31209381,26451489
31201122,26451489
31173344,26451489
31095552,26451489
31156416,26451489
31098012,26451489
31133838,26451489
31076274,26451489
31058383,26451489
31025934,26451489
31022182,26451489
31105547,26451489
31018128,26451489
30715238,26451489
30770893,26451489
30809141,26451489
30984877,26451489
PPR69030,26451489
30475994,26451489
30705357,26451489
30728768,26451489
30687022,26451489
29190326,26451489
30618696,26451489
30618697,26451489
30558530,26451489
30559658,26451489
30546301,26451489
30459347,26451489
30446533,26451489
30382198,26451489
30377880,26451489
30365484,26451489
30405363,26451489
30335761,26451489
30194865,26451489
30311904,26451489
30450442,26451489
30356701,26451489
30349469,26451489
30060007,26451489
30256194,26451489
30319342,26451489
30222740,26451489
30277621,26451489
30208256,26451489
30201845,26451489
30201843,26451489
30201842,26451489
29924904,26451489
30713994,26451489
30150662,26451489
30148703,26451489
30127100,26451489
30154710,26451489
30071069,26451489
29967182,26451489
29949998,26451489
28591797,26451489
30008663,26451489
29949575,26451489
29997492,26451489
29973871,26451489
29905901,26451489
29875266,26451489
29847231,26451489
29875639,26451489
29875620,26451489
29867371,26451489
29769664,26451489
29761270,26451489
29779963,26451489
29728449,26451489
29740372,26451489
29676260,26451489
29706872,26451489
29656873,26451489
29692702,26451489
29630592,26451489
29633330,26451489
29670517,26451489
29502301,26451489
29300903,26451489
29542254,26451489
29593519,26451489
29523815,26451489
29513150,26451489
29535613,26451489
29476320,26451489
29459723,26451489
29459718,26451489
29420933,26451489
29387782,26451489
29378970,26451489
29313982,26451489
29360104,26451489
29324784,26451489
29268736,26451489
29357465,26451489
29255268,26451489
29311848,26451489
29240769,26451489
30976604,26451489
29206104,26451489
29110301,26451489
28707628,26451489
29296511,26451489
29297264,26451489
29173280,26451489
29165247,26451489
30446648,26451489
29143946,26451489
29139050,26451489
29163041,26451489
29096577,26451489
29118696,26451489
29058678,26451489
28993204,26451489
29074766,26451489
29045882,26451489
29020745,26451489
28983044,26451489
29018334,26451489
28947577,26451489
28942923,26451489
28928479,26451489
28959191,26451489
28929974,26451489
28955203,26451489
28873406,26451489
28863150,26451489
28637203,26451489
28827727,26451489
28809960,26451489
28793233,26451489
28775344,26451489
28824382,26451489
28760860,26451489
28721455,26451489
28728024,26451489
28683326,26451489
28683264,26451489
28690508,26451489
28659782,26451489
28591219,26451489
28581480,26451489
28583429,26451489
28595056,26451489
28569837,26451489
28596730,26451489
28489906,26451489
28488011,26451489
28484385,26451489
28432143,26451489
28469570,26451489
28422957,26451489
28761554,26451489
28362877,26451489
28358843,26451489
28348379,26451489
28256708,26451489
28377701,26451489
28360841,26451489
28326022,26451489
28326020,26451489
29200477,26451489
26965903,26451489
28289370,26451489
28270761,26451489
28251871,26451489
28151957,26451489
28230844,26451489
28150175,26451489
28072834,26451489
28062203,26451489
28275720,26451489
28041634,26451489
28009257,26451489
29118459,26451489
28001002,26451489
27926356,26451489
27994539,26451489
27888678,26451489
27917138,26451489
27896314,26451489
27832100,26451489
27881953,26451489
27820827,26451489
27740707,26451489
27847467,26451489
27810006,26451489
27809997,26451489
27698038,26451489
27797828,26451489
27749827,26451489
27744003,26451489
27774062,26451489
27710767,26451489
27698428,26451489
27702775,26451489
27798186,26451489
27574305,26451489
27683554,26451489
27637669,26451489
28113678,26451489
27618674,26451489
27606684,26451489
27630556,26451489
27535372,26451489
27504859,26451489
27571192,26451489
27497220,26451489
27477535,26451489
27458345,26451489
27374071,26451489
27382147,26451489
27325058,26451489
27375436,26451489
27282653,26451489
27288316,26451489
27375471,26451489
27193323,26451489
27188845,26451489
27199675,26451489
27199673,26451489
27199670,26451489
27105623,26451489
27148038,26451489
26986642,26451489
27021173,26451489
27047347,26451489
26961000,26451489
27046845,26451489
26973472,26451489
26934521,26451489
27747813,26451489
26903818,26451489
26903852,26451489
26903796,26451489
26869923,26451489
