author_uid,institution_uid,start_date,end_date
0000-0001-8362-369X,16560,2008-02-01,2008-07-31
0000-0001-8362-369X,16719,2010-01-01,2012-01-01
0000-0001-8362-369X,16719,2008-01-01,2010-01-01
0000-0001-8362-369X,16719,2007-01-01,2008-01-01
0000-0001-8362-369X,16719,2003-01-01,2008-01-01
0000-0001-8362-369X,16719,2008-01-01,2012-01-01
0000-0001-8362-369X,197752,2012-11-26,2013-10-31
0000-0001-8362-369X,284118,2016-01-01,2022-12-31
0000-0001-8362-369X,https://ror.org/01d5vx451,2023-01-01,
0000-0001-8363-6685,117610,2014-01-01,2015-09-14
0000-0001-8363-6685,117610,2012-01-01,2013-01-31
0000-0001-8363-6685,117610,2010-03-02,2011-11-30
0000-0001-8363-6685,117610,2009-02-15,2009-12-31
0000-0001-8363-6685,117610,2002-05-02,2003-08-27
0000-0001-8363-6685,2720,1987-02-28,1999-01-01
0000-0001-8363-6685,2720,1994-06-01,1997-12-22
0000-0001-8363-6685,2720,1990-02-01,1990-11-08
0000-0001-8363-6685,2720,2015-09-15,2018-10-12
0000-0001-8363-6685,2720,1992-03-01,1993-12-31
0000-0001-8363-6685,2720,1991-02-01,1991-11-30
0000-0001-8363-6685,5673,1999-04-28,2002-05-27
0000-0001-8363-6685,baf70087,2018-10-15,2021-01-01
0000-0001-8363-6685,grid.414659.b,2021-01-02,
0000-0001-8364-1898,159460,2003-09-01,2008-07-31
0000-0001-8364-1898,159460,2011-01-01,
0000-0001-8364-1898,159460,2008-08-01,2009-09-30
0000-0001-8364-1898,33133,1998-09-01,2003-07-31
0000-0001-8364-1898,49038,2009-10-01,2011-10-31
0000-0001-8367-6513,1810,2014-01-01,2018-01-01
0000-0001-8367-6513,6572,2018-01-01,
0000-0001-8370-5791,1006,,
0000-0001-8373-4015,7284,2020-08-01,2022-04-30
0000-0001-8373-4015,ebaf8130,2015-09-01,2019-08-31
0000-0001-8373-4015,ebaf8130,2013-09-01,2015-07-04
0000-0001-8373-4015,ebaf8130,2009-09-01,2013-07-05
0000-0001-8373-4015,ebaf8130,2015-07-01,2020-07-31
0000-0001-8373-4015,https://ror.org/01an3r305,2022-05-01,
0000-0001-8377-8288,112883,2011-12-19,
0000-0001-8377-8288,5970,1997-01-01,1997-01-01
0000-0001-8377-8288,grid.479497.0,1997-11-01,2011-04-30
0000-0001-8381-5253,1065,,
0000-0001-8381-5253,1067,2015-01-01,2019-01-01
0000-0001-8381-5253,1067,2005-01-01,2008-01-01
0000-0001-8381-5253,8166,2019-01-01,2021-01-01
0000-0001-8381-5253,grid.1014.4,2022-01-01,
0000-0001-8382-4344,1529,2016-01-01,2017-01-01
0000-0001-8382-4344,8604,2009-01-01,2012-01-01
0000-0001-8382-4344,8783,,
0000-0001-8382-4344,8783,2018-09-18,2021-12-31
0000-0001-8382-4344,8783,2013-01-01,2018-01-01
0000-0001-8382-4344,grid.10392.39,2021-01-13,
0000-0001-8383-5182,141041,2009-01-01,2014-01-01
0000-0001-8383-5182,14589,2009-01-01,2014-01-01
0000-0001-8383-5182,63701,2004-01-01,2008-01-01
0000-0001-8383-5182,6429,2014-01-01,2016-01-01
0000-0001-8383-5182,6614,2016-09-01,
0000-0001-8387-1124,205058,1996-01-01,2002-01-01
0000-0001-8387-1124,3265,2009-01-01,
0000-0001-8387-1124,8101,1992-01-01,1996-01-01
0000-0001-8390-7668,12259,1999-11-01,2000-04-30
0000-0001-8390-7668,20220,2000-05-01,2001-10-30
0000-0001-8390-7668,47904,1995-09-01,1998-07-01
0000-0001-8390-7668,47904,1986-09-01,1991-07-01
0000-0001-8390-7668,5170,2010-07-01,2011-05-31
0000-0001-8390-7668,5170,2007-12-01,2010-06-01
0000-0001-8390-7668,5170,2007-02-01,2007-11-01
0000-0001-8390-7668,5170,2004-04-01,2007-02-01
0000-0001-8390-7668,9816d275,2012-03-01,
0000-0001-8390-7668,c173091b,2011-07-01,2012-03-01
0000-0001-8390-7668,grid.431010.7,2002-09-01,2004-04-01
0000-0001-8390-7668,grid.431010.7,1998-09-01,2002-09-01
0000-0001-8390-7668,grid.431010.7,1991-07-01,1998-09-01
0000-0001-8393-2409,0881e94b,2013-01-01,
0000-0001-8393-2409,16268,2002-01-01,2013-01-01
0000-0001-8393-2409,4274ec9d,2006-01-01,2007-01-01
0000-0001-8396-1533,1438,1999-01-01,2005-01-01
0000-0001-8396-1533,6469,2005-01-01,2009-08-01
0000-0001-8396-1533,6711,1992-01-01,1996-01-01
0000-0001-8396-1533,91336,2023-01-15,
0000-0001-8396-1533,91336,2016-01-01,2023-01-15
0000-0001-8396-1533,91336,2012-09-01,2016-01-01
0000-0001-8396-1533,91336,2009-09-01,2013-01-01
0000-0001-8397-633X,89ce8624,2006-09-01,2011-08-31
0000-0001-8397-633X,9188176b,2012-02-01,
0000-0001-8401-5194,05a7c6e9,2013-01-01,2014-01-01
0000-0001-8401-5194,0e0d365d,2014-01-01,2014-01-01
0000-0001-8401-5194,27270,2020-08-01,
0000-0001-8401-5194,7e7c4201,2015-01-01,2017-01-01
0000-0001-8408-4499,21e31fc4,2006-08-01,2017-07-01
0000-0001-8408-4499,21e31fc4,2006-08-01,2017-07-01
0000-0001-8408-4499,21e31fc4,2006-08-01,2017-07-01
0000-0001-8408-4499,21e31fc4,2006-08-01,2017-07-01
0000-0001-8408-4499,21e31fc4,2006-08-01,2017-07-01
0000-0001-8408-4499,21e31fc4,2006-08-01,2017-07-01
0000-0001-8408-4499,21e31fc4,2006-08-01,2017-07-01
0000-0001-8408-4499,27219,2000-08-01,2003-08-01
0000-0001-8408-4499,27219,2000-08-01,2003-08-01
0000-0001-8408-4499,27219,2000-08-01,2003-08-01
0000-0001-8408-4499,27219,2000-08-01,2003-08-01
0000-0001-8408-4499,27219,2000-08-01,2003-08-01
0000-0001-8408-4499,27219,2000-08-01,2003-08-01
0000-0001-8408-4499,27219,2000-08-01,2003-08-01
0000-0001-8408-4499,6572,2017-07-04,
0000-0001-8408-4499,6572,2017-07-04,
0000-0001-8408-4499,6572,2017-07-04,
0000-0001-8408-4499,6572,2017-07-04,
0000-0001-8408-4499,6572,2017-07-04,
0000-0001-8408-4499,6572,2017-07-04,
0000-0001-8408-4499,6572,2017-07-04,
0000-0001-8417-892X,120369,2011-01-01,2012-01-01
0000-0001-8417-892X,166183,2009-01-01,2010-01-01
0000-0001-8417-892X,74629,2012-11-01,
0000-0001-8417-892X,https://ror.org/04xysgw12,2007-01-01,2008-01-01
0000-0001-8418-4991,27102,,
0000-0001-8420-0787,29b94762,1988-01-01,1992-01-01
0000-0001-8420-0787,29b94762,,1992-01-01
0000-0001-8420-0787,29b94762,,1992-01-01
0000-0001-8420-0787,29b94762,,1992-01-01
0000-0001-8420-0787,29b94762,,1988-10-27
0000-0001-8421-1144,4530,2016-01-01,2021-01-01
0000-0001-8421-1144,ce3f7f6b,2020-01-01,2023-08-04
0000-0001-8421-1144,grid.15276.37,2006-01-01,2009-01-01
0000-0001-8421-1144,grid.266623.5,2009-01-01,2013-01-01
0000-0001-8421-1144,https://ror.org/02z87mf86,,
0000-0001-8421-7554,04874047,2020-05-07,
0000-0001-8421-7554,04874047,2020-05-07,
0000-0001-8421-7554,04874047,2020-05-07,
0000-0001-8421-7554,04874047,2020-05-07,
0000-0001-8423-5277,5b194db5,2005-12-01,
0000-0001-8423-5277,5b194db5,2005-12-01,
0000-0001-8423-5277,5b194db5,2005-12-01,
0000-0001-8423-5277,5b194db5,2005-12-01,
0000-0001-8423-5277,https://ror.org/012p63287,2016-11-16,
0000-0001-8423-5277,https://ror.org/012p63287,2016-11-16,
0000-0001-8423-5277,https://ror.org/012p63287,2016-11-16,
0000-0001-8423-5277,https://ror.org/012p63287,2016-11-16,
0000-0001-8426-4860,220504,1999-02-20,
0000-0001-8426-4860,220504,1999-02-20,
0000-0001-8426-4860,220504,1999-02-20,
0000-0001-8426-4860,3404,2015-05-01,
0000-0001-8426-4860,3404,2014-06-01,
0000-0001-8426-4860,3404,2015-05-01,
0000-0001-8426-4860,3404,2014-06-01,
0000-0001-8426-4860,3404,2015-05-01,
0000-0001-8426-4860,3404,2014-06-01,
0000-0001-8426-6188,2167,2011-09-01,2016-10-15
0000-0001-8426-6188,2167,2009-09-01,2011-08-31
0000-0001-8426-6188,6469,2005-09-01,2009-06-01
0000-0001-8426-6188,https://ror.org/03vek6s52,2016-11-15,
0000-0001-8429-4699,460488,2013-08-15,
0000-0001-8429-4699,4c19f4e6,2021-11-01,
0000-0001-8429-4699,55f1227f,1999-09-01,2004-04-01
0000-0001-8429-4699,https://ror.org/01s434164,2019-11-01,
0000-0001-8429-4699,https://ror.org/026nmvv73,2013-08-15,2021-10-31
0000-0001-8429-8702,157122,2008-08-01,2010-08-01
0000-0001-8429-8702,157122,2008-08-01,2010-08-01
0000-0001-8429-8702,157122,2008-08-01,2010-08-01
0000-0001-8429-8702,27218,2014-11-06,2019-12-11
0000-0001-8429-8702,27218,2014-11-06,2020-07-31
0000-0001-8429-8702,27218,2014-11-06,2019-12-11
0000-0001-8429-8702,27218,2014-11-06,2020-07-31
0000-0001-8429-8702,27218,2014-11-06,2019-12-11
0000-0001-8429-8702,27218,2014-11-06,2020-07-31
0000-0001-8429-8702,6429,2010-09-01,2012-06-15
0000-0001-8429-8702,6429,2010-09-01,2012-06-15
0000-0001-8429-8702,6429,2010-09-01,2012-06-15
0000-0001-8429-8702,6752,2004-09-01,2008-05-25
0000-0001-8429-8702,6752,2004-09-01,2008-05-25
0000-0001-8429-8702,6752,2004-09-01,2008-05-25
0000-0001-8429-8702,adc5011d,2020-08-03,
0000-0001-8429-8702,adc5011d,2020-08-03,
0000-0001-8429-8702,adc5011d,2020-08-03,
0000-0001-8429-8702,grid.5801.c,2012-09-01,2014-08-01
0000-0001-8429-8702,grid.5801.c,2012-09-01,2014-08-01
0000-0001-8429-8702,grid.5801.c,2012-09-01,2014-08-01
0000-0001-8430-9678,2541,,
0000-0001-8430-9678,5392,,
0000-0001-8433-3491,27210,,
0000-0001-8434-9549,2647,2019-07-01,
0000-0001-8434-9549,2647,2019-07-01,
0000-0001-8434-9549,2647,2019-07-01,
0000-0001-8434-9549,5452,2000-01-01,2005-01-01
0000-0001-8434-9549,5452,2000-01-01,2005-01-01
0000-0001-8434-9549,5452,2000-01-01,2005-01-01
0000-0001-8434-9549,6572,2005-09-01,2012-08-01
0000-0001-8434-9549,6572,2005-09-01,2012-08-01
0000-0001-8434-9549,6572,2005-09-01,2012-08-01
0000-0001-8437-1703,http://dx.doi.org/10.13039/501100000848,2005-08-01,
0000-0001-8437-8227,19001,2019-04-01,
0000-0001-8437-8227,87985,2011-10-01,2014-12-11
0000-0001-8437-8227,87985,2009-01-01,2011-01-01
0000-0001-8437-8227,87985,2006-01-01,2009-01-01
0000-0001-8437-8227,87985,2015-02-01,2019-01-31
0000-0001-8440-9556,232021,,
0000-0001-8440-9556,232502,2011-01-01,
0000-0001-8447-5350,12228,,1991-01-01
0000-0001-8447-5350,12297,2016-09-12,
0000-0001-8447-5350,3606d2d1,2016-05-02,
0000-0001-8447-5350,5755,,1983-01-01
0000-0001-8447-5350,fbc068df,,
0000-0001-8449-3305,2629,,
0000-0001-8449-3305,2629,,
0000-0001-8450-4094,https://ror.org/009vh5d61,2017-01-01,2018-01-01
0000-0001-8450-4094,https://ror.org/009vh5d61,2013-01-01,2017-01-01
0000-0001-8450-4094,https://ror.org/03wmf1y16,2018-01-01,2024-01-01
0000-0001-8451-0523,1877,,2004-12-01
0000-0001-8451-0523,6752,,
0000-0001-8451-0523,6752,2009-01-01,
0000-0001-8451-249X,366182,,
0000-0001-8451-249X,366182,,
0000-0001-8451-249X,366182,,
0000-0001-8451-249X,366182,,
0000-0001-8451-249X,366182,,
0000-0001-8451-249X,366182,,
0000-0001-8453-9377,5922,2014-07-01,
0000-0001-8456-5583,545a3da2,2007-01-01,2007-04-01
0000-0001-8456-5583,64009,2000-10-01,2006-01-30
0000-0001-8456-5583,64009,2016-07-13,
0000-0001-8456-5583,64009,2011-01-21,2016-07-13
0000-0001-8456-5583,64009,2010-03-16,2011-01-20
0000-0001-8456-5583,64009,2006-03-17,2010-03-17
0000-0001-8456-5583,ee4e4856,1995-10-01,2000-07-20
0000-0001-8456-5647,1466,1981-01-01,1985-01-01
0000-0001-8456-5647,http://dx.doi.org/10.13039/100000025,1995-01-01,
0000-0001-8476-5585,2462,,1982-01-01
0000-0001-8476-5585,7284,,1988-01-01
0000-0001-8476-5585,7284,1989-01-01,
0000-0001-8476-5585,7761,,1976-01-01
0000-0001-8476-5585,7800,,1985-01-01
0000-0001-8479-0262,235712,1990-10-01,1996-10-01
0000-0001-8479-0262,235712,1990-10-01,1996-10-01
0000-0001-8479-0262,36cb70c3,1996-12-01,1997-08-31
0000-0001-8479-0262,36cb70c3,1996-12-01,1997-08-31
0000-0001-8479-0262,90876001,2015-08-01,2019-12-31
0000-0001-8479-0262,90876001,2015-08-01,2019-12-31
0000-0001-8479-0262,9470,1997-01-09,
0000-0001-8479-0262,9470,1997-01-09,
0000-0001-8480-9584,7978,2019-07-05,
0000-0001-8480-9584,7989,2015-07-05,2019-04-05
0000-0001-8480-9584,http://dx.doi.org/10.13039/501100003579,2022-08-01,
0000-0001-8480-9584,http://dx.doi.org/10.13039/501100003579,2019-08-01,2021-08-01
0000-0001-8480-9584,https://ror.org/03dbr7087,2014-07-05,2019-04-05
0000-0001-8481-6709,144844,2004-08-01,2005-07-31
0000-0001-8481-6709,144844,2004-08-01,2005-07-31
0000-0001-8481-6709,144844,2004-08-01,2005-07-31
0000-0001-8481-6709,195097,2011-09-06,2016-02-16
0000-0001-8481-6709,195097,2011-09-06,2016-02-16
0000-0001-8481-6709,195097,2011-09-06,2016-02-16
0000-0001-8481-6709,2152,2011-06-01,2011-09-04
0000-0001-8481-6709,2152,2011-06-01,2011-09-04
0000-0001-8481-6709,2152,2011-06-01,2011-09-04
0000-0001-8481-6709,3286,2016-01-01,2020-07-31
0000-0001-8481-6709,3286,2016-01-01,2020-07-31
0000-0001-8481-6709,3286,2016-01-01,2020-07-31
0000-0001-8481-6709,33e36997,2020-01-01,
0000-0001-8481-6709,33e36997,2020-01-01,
0000-0001-8481-6709,33e36997,2020-01-01,
0000-0001-8481-6709,3526,2001-10-01,2006-06-01
0000-0001-8481-6709,3526,2006-06-01,2006-09-01
0000-0001-8481-6709,3526,2001-10-01,2006-06-01
0000-0001-8481-6709,3526,2006-06-01,2006-09-01
0000-0001-8481-6709,3526,2001-10-01,2006-06-01
0000-0001-8481-6709,3526,2006-06-01,2006-09-01
0000-0001-8481-6709,6396,2006-10-01,2011-04-11
0000-0001-8481-6709,6396,2006-10-01,2011-04-11
0000-0001-8481-6709,6396,2006-10-01,2011-04-11
0000-0001-8483-072X,ad195db3,2007-09-01,
0000-0001-8483-072X,f4cdebdf,2018-02-20,
0000-0001-8483-2397,84511fa5,2009-11-09,
0000-0001-8484-112X,grid.4491.8,,
0000-0001-8488-6803,http://dx.doi.org/10.13039/100007099,2014-01-01,2016-01-01
0000-0001-8488-6803,https://ror.org/0245cg223,2019-01-01,2023-01-01
0000-0001-8488-6803,https://ror.org/0245cg223,2019-01-01,2023-01-01
0000-0001-8488-6803,https://ror.org/02smfhw86,2009-01-01,2013-01-01
0000-0001-8488-7400,28498,2012-03-01,
0000-0001-8488-7400,grid.7400.3,2013-02-01,
0000-0001-8488-7400,http://dx.doi.org/10.13039/501100004782,1999-01-01,2012-02-28
0000-0001-8491-4288,27106,,
0000-0001-8491-4288,27106,,
0000-0001-8496-1965,2219,2002-03-01,2005-12-15
0000-0001-8496-1965,2219,2006-01-01,2007-10-10
0000-0001-8496-1965,2219,2002-03-01,2005-12-15
0000-0001-8496-1965,2219,2006-01-01,2007-10-10
0000-0001-8496-1965,2219,2002-03-01,2005-12-15
0000-0001-8496-1965,2219,2006-01-01,2007-10-10
0000-0001-8496-1965,27106,2008-01-01,2010-10-01
0000-0001-8496-1965,27106,2008-01-01,2010-10-01
0000-0001-8496-1965,27106,2008-01-01,2010-10-01
0000-0001-8496-1965,28123,2010-10-01,
0000-0001-8496-1965,28123,2010-10-01,
0000-0001-8496-1965,28123,2010-10-01,
0000-0001-8497-7406,1c330f85,2018-10-15,
0000-0001-8497-7406,5982,2014-01-01,2018-01-01
0000-0001-8497-7406,5982,2009-01-01,2012-01-01
0000-0001-8497-7406,https://ror.org/03f0f6041,2022-01-01,2023-01-01
0000-0001-8498-4059,443bc2e1,2001-01-01,2004-01-01
0000-0001-8498-4059,4daffece,2017-07-01,2020-04-30
0000-0001-8498-4059,769f786c,2007-01-01,2012-01-01
0000-0001-8498-4059,8166,2004-01-01,2007-01-01
0000-0001-8498-4059,e92e8268,2017-07-01,2020-04-30
0000-0001-8498-4059,e92e8268,2012-01-01,2017-06-30
0000-0001-8498-4059,https://ror.org/035dkdb55,2021-07-01,
0000-0001-8498-4059,https://ror.org/035dkdb55,2020-05-01,2021-06-30
0000-0001-8498-9909,2ebfbf14,2013-01-01,2016-01-01
0000-0001-8498-9909,2ebfbf14,2019-05-15,2020-01-13
0000-0001-8498-9909,bf85d267,2005-01-01,2009-01-01
0000-0001-8498-9909,d3170e86,2020-01-13,2023-11-30
0000-0001-8498-9909,grid.265219.b,2013-01-01,2019-01-01
0000-0001-8498-9909,https://ror.org/048sx0r50,2023-12-01,
0000-0001-8500-469X,12312,2009-01-01,2010-01-01
0000-0001-8500-469X,26732,2005-01-01,2010-01-01
0000-0001-8500-469X,26732,2003-01-01,2005-01-01
0000-0001-8500-469X,26732,2001-01-01,2003-01-01
0000-0001-8500-469X,58f05183,2011-01-01,2011-01-01
0000-0001-8500-469X,6489,2019-01-10,
0000-0001-8500-469X,6489,2015-01-01,
0000-0001-8500-469X,6489,2011-11-15,2014-12-30
0000-0001-8501-6199,12228,,
0000-0001-8501-6199,1771,,
0000-0001-8501-6199,5929,,
0000-0001-8501-6199,6752,,
0000-0001-8501-6199,https://ror.org/00cvxb145,2007-01-01,
0000-0001-8505-6406,https://ror.org/02e7b5302,2021-10-24,2023-04-24
0000-0001-8505-6406,https://ror.org/05htk5m33,2018-09-01,2023-04-24
0000-0001-8505-7265,1324929f,1997-07-01,1997-10-31
0000-0001-8505-7265,27217,,
0000-0001-8505-7265,58880,,2000-10-01
0000-0001-8505-7265,86633b0a,2009-04-01,
0000-0001-8505-7265,943a55da,1995-07-01,1995-10-31
0000-0001-8505-7265,aedb5f88,2012-02-01,
0000-0001-8505-7265,c760972f,2000-10-01,2009-04-01
0000-0001-8505-7265,da229ae3,2008-04-28,
0000-0001-8505-7265,f089b25e,2015-10-06,
0000-0001-8505-7265,f089b25e,,2012-09-04
0000-0001-8505-7265,f089b25e,2012-03-01,
0000-0001-8505-7265,fed27972,1994-07-01,1994-10-31
0000-0001-8505-7265,https://ror.org/02crff812,,2023-02-17
0000-0001-8505-7265,https://ror.org/05btws897,2012-01-01,
0000-0001-8510-2935,074c9bd7,2014-04-01,2018-03-31
0000-0001-8510-2935,12284,2012-04-01,2013-03-31
0000-0001-8510-2935,178295c7,2013-04-01,2014-03-31
0000-0001-8510-2935,48c2e31d,2007-04-01,2012-03-31
0000-0001-8510-2935,grid.143643.7,2018-04-01,2022-03-31
0000-0001-8510-2935,https://ror.org/05sj3n476,2023-04-01,
0000-0001-8510-2935,https://ror.org/05sj3n476,2022-04-01,2023-03-31
0000-0001-8510-8763,1065,2014-07-01,
0000-0001-8510-8763,1067,1993-03-01,2002-03-12
0000-0001-8512-2581,1177,2015-06-15,
0000-0001-8513-0549,14903,2006-09-01,2008-08-31
0000-0001-8513-0549,14903,2006-09-01,2008-08-31
0000-0001-8513-0549,198328,2011-03-01,2017-02-07
0000-0001-8513-0549,198328,2011-03-01,2017-02-07
0000-0001-8513-0549,506060,2020-04-01,
0000-0001-8513-0549,506060,2020-04-01,
0000-0001-8513-0549,http://dx.doi.org/10.13039/501100004189,,2020-01-01
0000-0001-8513-0549,http://dx.doi.org/10.13039/501100004189,,2020-01-01
0000-0001-8513-3125,05d3c776,2014-02-16,
0000-0001-8513-3125,05d3c776,2014-02-16,
0000-0001-8515-7143,12978,2001-04-01,2003-08-31
0000-0001-8515-7143,2167,2007-04-01,2008-08-31
0000-0001-8515-7143,7512ed81,1997-08-01,2001-03-31
0000-0001-8515-7143,a693907c,2003-09-01,2015-03-31
0000-0001-8515-7143,a764afb4,1988-04-01,1997-07-31
0000-0001-8515-7143,e6656e28,2015-04-01,
0000-0001-8516-540X,grid.253692.9,2009-07-01,
0000-0001-8516-540X,https://ror.org/02w0trx84,2005-01-01,2008-01-01
0000-0001-8516-540X,https://ror.org/04bqrfs31,2001-01-01,2005-01-01
0000-0001-8518-3819,12275,2015-07-01,
0000-0001-8519-8412,16776,,2020-04-16
0000-0001-8519-8412,16776,,2015-06-26
0000-0001-8519-8412,16776,,2013-07-11
0000-0001-8519-8412,16776,2014-09-01,2020-06-30
0000-0001-8519-8412,http://dx.doi.org/10.13039/501100001703,2020-07-01,
0000-0001-8522-1088,27058,2011-01-01,2016-01-01
0000-0001-8522-1088,grid.451388.3,2016-01-01,2021-01-01
0000-0001-8522-190X,8153ec9b,2016-10-16,
0000-0001-8525-1631,14701,2009-01-01,2014-01-01
0000-0001-8525-1631,8363,2017-01-01,2021-01-01
0000-0001-8525-1631,8363,2017-01-01,2021-01-01
0000-0001-8525-1631,grid.240023.7,2022-01-04,
0000-0001-8526-7414,1372,1996-01-01,2016-01-01
0000-0001-8526-7414,1466,2016-01-01,
0000-0001-8530-8431,http://dx.doi.org/10.13039/100007681,2012-06-25,
0000-0001-8530-8431,http://dx.doi.org/10.13039/100007681,2012-06-25,
0000-0001-8530-8431,http://dx.doi.org/10.13039/100007681,2012-06-25,
0000-0001-8530-8431,http://dx.doi.org/10.13039/100007681,2012-06-25,
0000-0001-8530-8431,http://dx.doi.org/10.13039/100007681,2012-06-25,
0000-0001-8532-2153,16778,,
0000-0001-8532-2153,grid.7759.c,2019-10-01,
0000-0001-8538-7993,25809,2012-01-01,
0000-0001-8538-7993,25809,2005-01-01,2012-01-01
0000-0001-8538-7993,25809,2001-01-01,2005-01-01
0000-0001-8538-7993,25809,2000-01-01,2001-01-01
0000-0001-8538-7993,25809,2012-01-01,
0000-0001-8538-7993,25809,2005-01-01,2012-01-01
0000-0001-8538-7993,25809,2001-01-01,2005-01-01
0000-0001-8538-7993,25809,2000-01-01,2001-01-01
0000-0001-8538-7993,26451,1991-01-01,1993-01-01
0000-0001-8538-7993,26451,1987-01-01,1991-01-01
0000-0001-8538-7993,26451,1991-01-01,1993-01-01
0000-0001-8538-7993,26451,1987-01-01,1991-01-01
0000-0001-8538-7993,6857,1997-01-01,2000-01-01
0000-0001-8538-7993,6857,1997-01-01,2000-01-01
0000-0001-8538-7993,e621de3a,1994-01-01,1997-01-01
0000-0001-8538-7993,e621de3a,1994-01-01,1997-01-01
0000-0001-8540-4896,27106,2010-10-08,
0000-0001-8540-4896,27106,,
0000-0001-8540-4896,27106,,
0000-0001-8540-4896,http://dx.doi.org/10.13039/501100004047,,
0000-0001-8542-3798,163766,,
0000-0001-8542-3798,http://dx.doi.org/10.13039/100019751,2006-01-01,
0000-0001-8544-3633,28338,2018-01-01,
0000-0001-8546-3888,314f7c67,2009-10-01,2012-09-27
0000-0001-8546-3888,http://dx.doi.org/10.13039/501100007937,2022-09-03,
0000-0001-8547-7569,3b60ebf5,,
0000-0001-8547-7569,c0094643,2010-01-01,2014-01-01
0000-0001-8552-2999,62c661a1,2015-11-01,
0000-0001-8552-2999,6db1fd3f,,
0000-0001-8554-555X,14742,2006-01-01,2008-01-01
0000-0001-8554-555X,14742,2006-01-01,2016-01-01
0000-0001-8554-555X,376fa342,2000-01-01,2000-01-01
0000-0001-8554-555X,47e48d2c,2001-01-01,2004-01-01
0000-0001-8554-555X,6177,1989-01-01,1993-01-01
0000-0001-8554-555X,8041,1998-01-01,2001-01-01
0000-0001-8554-555X,8041,1993-01-01,1995-01-01
0000-0001-8554-555X,acf51085,1998-01-01,2000-01-01
0000-0001-8554-555X,cb86ae63,2016-08-26,
0000-0001-8554-555X,eacf6649,2014-01-01,2016-01-01
0000-0001-8555-4376,118018,2008-09-01,2013-06-15
0000-0001-8555-4376,1372,2016-08-22,
0000-0001-8555-4376,1372,2016-08-22,
0000-0001-8555-4376,26725,2014-08-15,2016-07-15
0000-0001-8555-4376,26725,2014-08-15,2016-07-15
0000-0001-8559-8344,162d3da3,2003-10-01,
0000-0001-8559-8344,http://dx.doi.org/10.13039/501100004721,1991-04-01,1995-01-01
0000-0001-8562-0353,12301,1983-01-01,1988-01-01
0000-0001-8562-0353,12301,2000-01-01,2010-01-01
0000-0001-8562-0353,12301,1995-01-01,2000-01-01
0000-0001-8562-0353,12301,1991-01-01,1995-01-01
0000-0001-8562-0353,12301,1989-01-01,1990-01-01
0000-0001-8562-0353,1291,2016-06-01,2023-09-30
0000-0001-8562-0353,1291,2011-01-15,2016-05-31
0000-0001-8562-0353,3270,2011-01-01,
0000-0001-8562-0353,5ad74503,1979-01-01,1983-01-01
0000-0001-8562-0353,http://dx.doi.org/10.13039/100006235,1988-01-01,1989-01-01
0000-0001-8568-8163,12301,2001-08-22,2007-12-22
0000-0001-8568-8163,12301,2001-08-22,2007-12-22
0000-0001-8568-8163,12301,2001-08-22,2007-12-22
0000-0001-8568-8163,1846,2010-06-01,2014-02-28
0000-0001-8568-8163,1846,2010-06-01,2014-02-28
0000-0001-8568-8163,1846,2010-06-01,2014-02-28
0000-0001-8568-8163,26721,1994-03-01,2000-08-31
0000-0001-8568-8163,26721,1994-03-01,2000-08-31
0000-0001-8568-8163,26721,1994-03-01,2000-08-31
0000-0001-8568-8163,3728,2008-01-01,2010-03-31
0000-0001-8568-8163,3728,2008-01-01,2010-03-31
0000-0001-8568-8163,3728,2008-01-01,2010-03-31
0000-0001-8568-8163,53668,2014-03-10,
0000-0001-8568-8163,53668,2014-03-10,
0000-0001-8568-8163,53668,2014-03-10,
0000-0001-8568-8163,6572,2009-04-01,2010-05-31
0000-0001-8568-8163,6572,2009-04-01,2010-05-31
0000-0001-8568-8163,6572,2009-04-01,2010-05-31
0000-0001-8568-8163,http://dx.doi.org/10.13039/100011661,2020-07-06,
0000-0001-8568-8163,http://dx.doi.org/10.13039/100011661,2020-07-06,
0000-0001-8568-8163,http://dx.doi.org/10.13039/100011661,2020-07-06,
0000-0001-8569-5566,077c83c5,2016-09-10,2017-08-31
0000-0001-8569-5566,168aac14,2011-09-12,2015-07-20
0000-0001-8569-5566,33577,2023-02-06,
0000-0001-8569-5566,a4dbe77d,2017-09-15,2022-12-10
